TP,TN,FP,FN,total,accuracy,precision,recall,f1,threshold
35,372,58,140,605,0.6727272727272727,0.3763440860215054,0.2,0.26119402985074625,1.4260983662992317
35,372,58,140,605,0.6727272727272727,0.3763440860215054,0.2,0.26119402985074625,1.4485987933640112
35,372,58,140,605,0.6727272727272727,0.3763440860215054,0.2,0.26119402985074625,1.471099220428791
35,372,58,140,605,0.6727272727272727,0.3763440860215054,0.2,0.26119402985074625,1.4935996474935707
35,372,58,140,605,0.6727272727272727,0.3763440860215054,0.2,0.26119402985074625,1.5161000745583502
35,373,57,140,605,0.6743801652892562,0.3804347826086957,0.2,0.26217228464419473,1.53860050162313
35,373,57,140,605,0.6743801652892562,0.3804347826086957,0.2,0.26217228464419473,1.5611009286879094
35,374,56,140,605,0.6760330578512397,0.38461538461538464,0.2,0.2631578947368421,1.5836013557526891
35,374,56,140,605,0.6760330578512397,0.38461538461538464,0.2,0.2631578947368421,1.6061017828174686
35,374,56,140,605,0.6760330578512397,0.38461538461538464,0.2,0.2631578947368421,1.6286022098822484
35,374,56,140,605,0.6760330578512397,0.38461538461538464,0.2,0.2631578947368421,1.6511026369470279
35,375,55,140,605,0.6776859504132231,0.3888888888888889,0.2,0.2641509433962264,1.6736030640118076
35,375,55,140,605,0.6776859504132231,0.3888888888888889,0.2,0.2641509433962264,1.6908937404299746
35,375,55,140,605,0.6776859504132231,0.3888888888888889,0.2,0.2641509433962264,1.696103491076587
35,375,55,140,605,0.6776859504132231,0.3888888888888889,0.2,0.2641509433962264,1.7186039181413668
35,376,54,140,605,0.6793388429752066,0.39325842696629215,0.2,0.2651515151515152,1.7411043452061463
33,376,54,142,605,0.6760330578512397,0.3793103448275862,0.18857142857142858,0.2519083969465649,1.763604772270926
33,377,53,142,605,0.6776859504132231,0.38372093023255816,0.18857142857142858,0.25287356321839083,1.775702356645724
33,377,53,142,605,0.6776859504132231,0.38372093023255816,0.18857142857142858,0.25287356321839083,1.7861051993357056
31,377,53,144,605,0.6743801652892562,0.36904761904761907,0.17714285714285713,0.23938223938223938,1.8086056264004853
23,377,53,152,605,0.6611570247933884,0.3026315789473684,0.13142857142857142,0.18326693227091634,1.8249742984771729
21,377,53,154,605,0.6578512396694215,0.28378378378378377,0.12,0.16867469879518074,1.8311060534652648
21,377,53,154,605,0.6578512396694215,0.28378378378378377,0.12,0.16867469879518074,1.8450111688895492
21,377,53,154,605,0.6578512396694215,0.28378378378378377,0.12,0.16867469879518074,1.8536064805300445
19,378,52,156,605,0.656198347107438,0.2676056338028169,0.10857142857142857,0.15447154471544716,1.8761069075948242
18,378,52,157,605,0.6545454545454545,0.2571428571428571,0.10285714285714286,0.14693877551020407,1.8885848843171291
17,379,51,158,605,0.6545454545454545,0.25,0.09714285714285714,0.13991769547325103,1.8986073346596037
16,380,50,159,605,0.6545454545454545,0.24242424242424243,0.09142857142857143,0.13278008298755187,1.9121909964644659
15,380,50,160,605,0.6528925619834711,0.23076923076923078,0.08571428571428572,0.12500000000000003,1.9211077617243835
14,382,48,161,605,0.6545454545454545,0.22580645161290322,0.08,0.11814345991561181,1.943608188789163
14,382,48,161,605,0.6545454545454545,0.22580645161290322,0.08,0.11814345991561181,1.9661086158539427
14,382,48,161,605,0.6545454545454545,0.22580645161290322,0.08,0.11814345991561181,1.974648314524012
14,383,47,161,605,0.656198347107438,0.22950819672131148,0.08,0.11864406779661017,1.9886090429187222
14,383,47,161,605,0.656198347107438,0.22950819672131148,0.08,0.11864406779661017,2.0111094699835017
14,384,46,161,605,0.6578512396694215,0.23333333333333334,0.08,0.11914893617021277,2.0336098970482817
13,384,46,162,605,0.656198347107438,0.22033898305084745,0.07428571428571429,0.11111111111111113,2.056110324113061
12,384,46,163,605,0.6545454545454545,0.20689655172413793,0.06857142857142857,0.10300429184549356,2.0748047941579113
12,385,45,163,605,0.656198347107438,0.21052631578947367,0.06857142857142857,0.10344827586206898,2.0786107511778407
12,385,45,163,605,0.656198347107438,0.21052631578947367,0.06857142857142857,0.10344827586206898,2.10111117824262
12,386,44,163,605,0.6578512396694215,0.21428571428571427,0.06857142857142857,0.10389610389610389,2.1236116053074
12,387,43,163,605,0.6595041322314049,0.21818181818181817,0.06857142857142857,0.10434782608695652,2.1461120323721796
12,388,42,163,605,0.6611570247933884,0.2222222222222222,0.06857142857142857,0.10480349344978167,2.163253753886127
11,390,40,164,605,0.6628099173553719,0.21568627450980393,0.06285714285714286,0.09734513274336284,2.168612459436959
11,391,39,164,605,0.6644628099173554,0.22,0.06285714285714286,0.09777777777777778,2.1798754442458184
